source,treatment,group,round,player,choice,score,attendance,ac_score,threshold,num_players,room,decision,timeup,time,date
,upwards,23,80.0,118192182114462,1.0,-1.0,,,0.8,5,23,1.0,0.0,2658.0,12-13-2023
,upwards,23,80.0,543507182021036,1.0,-1.0,,,0.8,5,23,1.0,0.0,2220.0,12-13-2023
,upwards,23,80.0,995609965771327,1.0,-1.0,,,0.8,5,23,1.0,0.0,1131.0,12-13-2023
,upwards,23,81.0,914227213698507,1.0,1.0,,,0.8,5,23,1.0,0.0,4982.0,12-13-2023
,upwards,23,81.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,937.0,12-13-2023
,upwards,23,81.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,15449.0,12-13-2023
,upwards,23,81.0,543507182021036,1.0,1.0,,,0.8,5,23,1.0,0.0,876.0,12-13-2023
,upwards,23,81.0,995609965771327,0.0,0.0,,,0.8,5,23,0.0,0.0,1233.0,12-13-2023
,upwards,23,82.0,914227213698507,1.0,1.0,,,0.8,5,23,1.0,0.0,7268.0,12-13-2023
,upwards,23,82.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,1186.0,12-13-2023
,upwards,23,82.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,1082.0,12-13-2023
,upwards,23,82.0,543507182021036,1.0,1.0,,,0.8,5,23,1.0,0.0,2080.0,12-13-2023
,upwards,23,82.0,995609965771327,0.0,0.0,,,0.8,5,23,0.0,0.0,597.0,12-13-2023
,upwards,23,83.0,914227213698507,0.0,0.0,,,0.8,5,23,0.0,0.0,2450.0,12-13-2023
,upwards,23,83.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,1663.0,12-13-2023
,upwards,23,83.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,2527.0,12-13-2023
,upwards,23,83.0,543507182021036,0.0,0.0,,,0.8,5,23,0.0,0.0,1663.0,12-13-2023
,upwards,23,83.0,995609965771327,0.0,0.0,,,0.8,5,23,0.0,0.0,1754.0,12-13-2023
,upwards,23,84.0,914227213698507,0.0,0.0,,,0.8,5,23,0.0,0.0,6964.0,12-13-2023
,upwards,23,84.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,1027.0,12-13-2023
,upwards,23,84.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,1359.0,12-13-2023
,upwards,23,84.0,543507182021036,1.0,1.0,,,0.8,5,23,1.0,0.0,3665.0,12-13-2023
,upwards,23,84.0,995609965771327,0.0,0.0,,,0.8,5,23,0.0,0.0,1509.0,12-13-2023
,upwards,23,85.0,914227213698507,1.0,1.0,,,0.8,5,23,1.0,0.0,4448.0,12-13-2023
,upwards,23,85.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,675.0,12-13-2023
,upwards,23,85.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,4738.0,12-13-2023
,upwards,23,85.0,543507182021036,0.0,0.0,,,0.8,5,23,0.0,0.0,1130.0,12-13-2023
,upwards,23,85.0,995609965771327,1.0,1.0,,,0.8,5,23,1.0,0.0,1063.0,12-13-2023
,upwards,23,86.0,914227213698507,0.0,0.0,,,0.8,5,23,0.0,0.0,3681.0,12-13-2023
,upwards,23,86.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,832.0,12-13-2023
,upwards,23,86.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,5525.0,12-13-2023
,upwards,23,86.0,543507182021036,0.0,0.0,,,0.8,5,23,0.0,0.0,1256.0,12-13-2023
,upwards,23,86.0,995609965771327,1.0,1.0,,,0.8,5,23,1.0,0.0,2909.0,12-13-2023
,upwards,23,87.0,914227213698507,1.0,1.0,,,0.8,5,23,1.0,0.0,2344.0,12-13-2023
,upwards,23,87.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,799.0,12-13-2023
,upwards,23,87.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,1789.0,12-13-2023
,upwards,23,87.0,543507182021036,0.0,0.0,,,0.8,5,23,0.0,0.0,1206.0,12-13-2023
,upwards,23,87.0,995609965771327,1.0,1.0,,,0.8,5,23,1.0,0.0,2052.0,12-13-2023
,upwards,23,88.0,914227213698507,0.0,0.0,,,0.8,5,23,0.0,0.0,9829.0,12-13-2023
,upwards,23,88.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,678.0,12-13-2023
,upwards,23,88.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,1067.0,12-13-2023
,upwards,23,88.0,543507182021036,1.0,1.0,,,0.8,5,23,1.0,0.0,1872.0,12-13-2023
,upwards,23,88.0,995609965771327,1.0,1.0,,,0.8,5,23,1.0,0.0,7068.0,12-13-2023
,upwards,23,89.0,914227213698507,0.0,0.0,,,0.8,5,23,0.0,0.0,2551.0,12-13-2023
,upwards,23,89.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,603.0,12-13-2023
,upwards,23,89.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,2341.0,12-13-2023
,upwards,23,89.0,543507182021036,0.0,0.0,,,0.8,5,23,0.0,0.0,3090.0,12-13-2023
,upwards,23,89.0,995609965771327,1.0,1.0,,,0.8,5,23,1.0,0.0,1785.0,12-13-2023
,upwards,23,90.0,914227213698507,1.0,1.0,,,0.8,5,23,1.0,0.0,6461.0,12-13-2023
,upwards,23,90.0,694683568056972,1.0,1.0,,,0.8,5,23,1.0,0.0,805.0,12-13-2023
,upwards,23,90.0,118192182114462,1.0,1.0,,,0.8,5,23,1.0,0.0,2115.0,12-13-2023
,upwards,23,90.0,543507182021036,0.0,0.0,,,0.8,5,23,0.0,0.0,2304.0,12-13-2023
,upwards,23,90.0,995609965771327,1.0,1.0,,,0.8,5,23,1.0,0.0,2385.0,12-13-2023
,downwards,26,1.0,802798010377873,1.0,-1.0,,,0.8,5,26,1.0,0.0,9993.0,12-13-2023
,downwards,26,1.0,101238745720565,1.0,-1.0,,,0.8,5,26,1.0,0.0,5327.0,12-13-2023
,downwards,26,1.0,557931606459109,1.0,-1.0,,,0.8,5,26,1.0,0.0,10172.0,12-13-2023
,downwards,26,1.0,335703986472391,1.0,-1.0,,,0.8,5,26,1.0,0.0,17106.0,12-13-2023
,downwards,26,1.0,885870735411979,1.0,-1.0,,,0.8,5,26,1.0,0.0,9226.0,12-13-2023
,downwards,26,2.0,802798010377873,1.0,-1.0,,,0.8,5,26,1.0,0.0,5583.0,12-13-2023
,downwards,26,2.0,101238745720565,1.0,-1.0,,,0.8,5,26,1.0,0.0,6214.0,12-13-2023
,downwards,26,2.0,557931606459109,1.0,-1.0,,,0.8,5,26,1.0,0.0,4137.0,12-13-2023
,downwards,26,2.0,335703986472391,1.0,-1.0,,,0.8,5,26,1.0,0.0,12324.0,12-13-2023
,downwards,26,2.0,885870735411979,1.0,-1.0,,,0.8,5,26,1.0,0.0,4035.0,12-13-2023
,downwards,26,3.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,3349.0,12-13-2023
,downwards,26,3.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,3860.0,12-13-2023
,downwards,26,3.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,2046.0,12-13-2023
,downwards,26,3.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,6567.0,12-13-2023
,downwards,26,3.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,2156.0,12-13-2023
,downwards,26,4.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,5017.0,12-13-2023
,downwards,26,4.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,1878.0,12-13-2023
,downwards,26,4.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,6304.0,12-13-2023
,downwards,26,4.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,7140.0,12-13-2023
,downwards,26,4.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,2680.0,12-13-2023
,downwards,26,5.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,2355.0,12-13-2023
,downwards,26,5.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,3269.0,12-13-2023
,downwards,26,5.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,5195.0,12-13-2023
,downwards,26,5.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,7665.0,12-13-2023
,downwards,26,5.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1637.0,12-13-2023
,downwards,26,6.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,5353.0,12-13-2023
,downwards,26,6.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,2297.0,12-13-2023
,downwards,26,6.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,7430.0,12-13-2023
,downwards,26,6.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,3929.0,12-13-2023
,downwards,26,6.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1014.0,12-13-2023
,downwards,26,7.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,3078.0,12-13-2023
,downwards,26,7.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,2787.0,12-13-2023
,downwards,26,7.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,1902.0,12-13-2023
,downwards,26,7.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,1814.0,12-13-2023
,downwards,26,7.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1720.0,12-13-2023
,downwards,26,8.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1717.0,12-13-2023
,downwards,26,8.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,3367.0,12-13-2023
,downwards,26,8.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,4471.0,12-13-2023
,downwards,26,8.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,3569.0,12-13-2023
,downwards,26,8.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1755.0,12-13-2023
,downwards,26,9.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1585.0,12-13-2023
,downwards,26,9.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,2974.0,12-13-2023
,downwards,26,9.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,11113.0,12-13-2023
,downwards,26,9.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,3206.0,12-13-2023
,downwards,26,9.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1513.0,12-13-2023
,downwards,26,10.0,802798010377873,1.0,-1.0,,,0.8,5,26,1.0,0.0,1288.0,12-13-2023
,downwards,26,10.0,101238745720565,1.0,-1.0,,,0.8,5,26,1.0,0.0,1318.0,12-13-2023
,downwards,26,10.0,557931606459109,1.0,-1.0,,,0.8,5,26,1.0,0.0,9011.0,12-13-2023
,downwards,26,10.0,335703986472391,1.0,-1.0,,,0.8,5,26,1.0,0.0,1117.0,12-13-2023
,downwards,26,10.0,885870735411979,1.0,-1.0,,,0.8,5,26,1.0,0.0,911.0,12-13-2023
,downwards,26,11.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,1452.0,12-13-2023
,downwards,26,11.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,1241.0,12-13-2023
,downwards,26,11.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,4396.0,12-13-2023
,downwards,26,11.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,4842.0,12-13-2023
,downwards,26,11.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,840.0,12-13-2023
,downwards,26,12.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1597.0,12-13-2023
,downwards,26,12.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,1388.0,12-13-2023
,downwards,26,12.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,3545.0,12-13-2023
,downwards,26,12.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,3571.0,12-13-2023
,downwards,26,12.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1646.0,12-13-2023
,downwards,26,13.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1291.0,12-13-2023
,downwards,26,13.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,1346.0,12-13-2023
,downwards,26,13.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,1811.0,12-13-2023
,downwards,26,13.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,2366.0,12-13-2023
,downwards,26,13.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,4720.0,12-13-2023
,downwards,26,14.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,3208.0,12-13-2023
,downwards,26,14.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,1494.0,12-13-2023
,downwards,26,14.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,1444.0,12-13-2023
,downwards,26,14.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,1624.0,12-13-2023
,downwards,26,14.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,858.0,12-13-2023
,downwards,26,15.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1522.0,12-13-2023
,downwards,26,15.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,844.0,12-13-2023
,downwards,26,15.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,8360.0,12-13-2023
,downwards,26,15.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,2296.0,12-13-2023
,downwards,26,15.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1108.0,12-13-2023
,downwards,26,16.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,1629.0,12-13-2023
,downwards,26,16.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,1252.0,12-13-2023
,downwards,26,16.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,2550.0,12-13-2023
,downwards,26,16.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,12466.0,12-13-2023
,downwards,26,16.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1345.0,12-13-2023
,downwards,26,17.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1517.0,12-13-2023
,downwards,26,17.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,809.0,12-13-2023
,downwards,26,17.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,2961.0,12-13-2023
,downwards,26,17.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,3685.0,12-13-2023
,downwards,26,17.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,952.0,12-13-2023
,downwards,26,18.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1087.0,12-13-2023
,downwards,26,18.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,805.0,12-13-2023
,downwards,26,18.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,908.0,12-13-2023
,downwards,26,18.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,4468.0,12-13-2023
,downwards,26,18.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1679.0,12-13-2023
,downwards,26,19.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,1287.0,12-13-2023
,downwards,26,19.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,677.0,12-13-2023
,downwards,26,19.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,1308.0,12-13-2023
,downwards,26,19.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,5291.0,12-13-2023
,downwards,26,19.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,870.0,12-13-2023
,downwards,26,20.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1576.0,12-13-2023
,downwards,26,20.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,742.0,12-13-2023
,downwards,26,20.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,933.0,12-13-2023
,downwards,26,20.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,3912.0,12-13-2023
,downwards,26,20.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1056.0,12-13-2023
,downwards,26,21.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1562.0,12-13-2023
,downwards,26,21.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,776.0,12-13-2023
,downwards,26,21.0,557931606459109,0.0,0.0,,,0.8,5,26,0.0,0.0,2486.0,12-13-2023
,downwards,26,21.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,3990.0,12-13-2023
,downwards,26,21.0,885870735411979,0.0,0.0,,,0.8,5,26,0.0,0.0,963.0,12-13-2023
,downwards,26,22.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,3396.0,12-13-2023
,downwards,26,22.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,646.0,12-13-2023
,downwards,26,22.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,880.0,12-13-2023
,downwards,26,22.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,1861.0,12-13-2023
,downwards,26,22.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,927.0,12-13-2023
,downwards,26,23.0,802798010377873,1.0,-1.0,,,0.8,5,26,1.0,0.0,1484.0,12-13-2023
,downwards,26,23.0,101238745720565,1.0,-1.0,,,0.8,5,26,1.0,0.0,1732.0,12-13-2023
,downwards,26,23.0,557931606459109,1.0,-1.0,,,0.8,5,26,1.0,0.0,1454.0,12-13-2023
,downwards,26,23.0,335703986472391,1.0,-1.0,,,0.8,5,26,1.0,0.0,6527.0,12-13-2023
,downwards,26,23.0,885870735411979,1.0,-1.0,,,0.8,5,26,1.0,0.0,809.0,12-13-2023
,downwards,26,24.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,984.0,12-13-2023
,downwards,26,24.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,1119.0,12-13-2023
,downwards,26,24.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,1424.0,12-13-2023
,downwards,26,24.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,1841.0,12-13-2023
,downwards,26,24.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,931.0,12-13-2023
,downwards,26,25.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,1111.0,12-13-2023
,downwards,26,25.0,101238745720565,0.0,0.0,,,0.8,5,26,0.0,0.0,1021.0,12-13-2023
,downwards,26,25.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,1357.0,12-13-2023
,downwards,26,25.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,3411.0,12-13-2023
,downwards,26,25.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1147.0,12-13-2023
,downwards,26,26.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1023.0,12-13-2023
,downwards,26,26.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,592.0,12-13-2023
,downwards,26,26.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,937.0,12-13-2023
,downwards,26,26.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,3562.0,12-13-2023
,downwards,26,26.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1227.0,12-13-2023
,downwards,26,27.0,802798010377873,1.0,-1.0,,,0.8,5,26,1.0,0.0,1802.0,12-13-2023
,downwards,26,27.0,101238745720565,1.0,-1.0,,,0.8,5,26,1.0,0.0,655.0,12-13-2023
,downwards,26,27.0,557931606459109,1.0,-1.0,,,0.8,5,26,1.0,0.0,1082.0,12-13-2023
,downwards,26,27.0,335703986472391,1.0,-1.0,,,0.8,5,26,1.0,0.0,3021.0,12-13-2023
,downwards,26,27.0,885870735411979,1.0,-1.0,,,0.8,5,26,1.0,0.0,1224.0,12-13-2023
,downwards,26,28.0,802798010377873,1.0,1.0,,,0.8,5,26,1.0,0.0,1077.0,12-13-2023
,downwards,26,28.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,676.0,12-13-2023
,downwards,26,28.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,1482.0,12-13-2023
,downwards,26,28.0,335703986472391,0.0,0.0,,,0.8,5,26,0.0,0.0,1370.0,12-13-2023
,downwards,26,28.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,1185.0,12-13-2023
,downwards,26,29.0,802798010377873,0.0,0.0,,,0.8,5,26,0.0,0.0,1555.0,12-13-2023
,downwards,26,29.0,101238745720565,1.0,1.0,,,0.8,5,26,1.0,0.0,980.0,12-13-2023
,downwards,26,29.0,557931606459109,1.0,1.0,,,0.8,5,26,1.0,0.0,955.0,12-13-2023
,downwards,26,29.0,335703986472391,1.0,1.0,,,0.8,5,26,1.0,0.0,1697.0,12-13-2023
,downwards,26,29.0,885870735411979,1.0,1.0,,,0.8,5,26,1.0,0.0,984.0,12-13-2023
,downwards,26,30.0,802798010377873,1.0,-1.0,,,0.8,5,26,1.0,0.0,1584.0,12-13-2023
,downwards,26,30.0,101238745720565,1.0,-1.0,,,0.8,5,26,1.0,0.0,997.0,12-13-2023
,downwards,26,30.0,557931606459109,1.0,-1.0,,,0.8,5,26,1.0,0.0,1716.0,12-13-2023
,downwards,26,30.0,335703986472391,1.0,-1.0,,,0.8,5,26,1.0,0.0,4668.0,12-13-2023
,downwards,26,30.0,885870735411979,1.0,-1.0,,,0.8,5,26,1.0,0.0,1167.0,12-13-2023
,downwards,26,31.0,802798010377873,1.0,-1.0,,,0.6,5,26,1.0,0.0,6524.0,12-13-2023
,downwards,26,31.0,101238745720565,1.0,-1.0,,,0.6,5,26,1.0,0.0,1822.0,12-13-2023
,downwards,26,31.0,557931606459109,0.0,0.0,,,0.6,5,26,0.0,0.0,3092.0,12-13-2023
,downwards,26,31.0,335703986472391,1.0,-1.0,,,0.6,5,26,1.0,0.0,5925.0,12-13-2023
,downwards,26,31.0,885870735411979,1.0,-1.0,,,0.6,5,26,1.0,0.0,2004.0,12-13-2023
,downwards,26,32.0,802798010377873,1.0,1.0,,,0.6,5,26,1.0,0.0,1025.0,12-13-2023
,downwards,26,32.0,101238745720565,0.0,0.0,,,0.6,5,26,0.0,0.0,1048.0,12-13-2023
,downwards,26,32.0,557931606459109,1.0,1.0,,,0.6,5,26,1.0,0.0,3977.0,12-13-2023
,downwards,26,32.0,335703986472391,0.0,0.0,,,0.6,5,26,0.0,0.0,1260.0,12-13-2023
,downwards,26,32.0,885870735411979,1.0,1.0,,,0.6,5,26,1.0,0.0,2552.0,12-13-2023
,downwards,26,33.0,802798010377873,0.0,0.0,,,0.6,5,26,0.0,0.0,1054.0,12-13-2023
,downwards,26,33.0,101238745720565,1.0,1.0,,,0.6,5,26,1.0,0.0,735.0,12-13-2023
,downwards,26,33.0,557931606459109,1.0,1.0,,,0.6,5,26,1.0,0.0,1514.0,12-13-2023
,downwards,26,33.0,335703986472391,0.0,0.0,,,0.6,5,26,0.0,0.0,3519.0,12-13-2023
,downwards,26,33.0,885870735411979,1.0,1.0,,,0.6,5,26,1.0,0.0,2753.0,12-13-2023
,downwards,26,34.0,802798010377873,1.0,1.0,,,0.6,5,26,1.0,0.0,1645.0,12-13-2023
,downwards,26,34.0,101238745720565,0.0,0.0,,,0.6,5,26,0.0,0.0,1147.0,12-13-2023
,downwards,26,34.0,557931606459109,0.0,0.0,,,0.6,5,26,0.0,0.0,1587.0,12-13-2023
,downwards,26,34.0,335703986472391,0.0,0.0,,,0.6,5,26,0.0,0.0,3161.0,12-13-2023
,downwards,26,34.0,885870735411979,1.0,1.0,,,0.6,5,26,1.0,0.0,1880.0,12-13-2023
,downwards,26,35.0,802798010377873,1.0,-1.0,,,0.6,5,26,1.0,0.0,1174.0,12-13-2023
,downwards,26,35.0,101238745720565,1.0,-1.0,,,0.6,5,26,1.0,0.0,758.0,12-13-2023
,downwards,26,35.0,557931606459109,1.0,-1.0,,,0.6,5,26,1.0,0.0,4110.0,12-13-2023
,downwards,26,35.0,335703986472391,0.0,0.0,,,0.6,5,26,0.0,0.0,6996.0,12-13-2023
,downwards,26,35.0,885870735411979,1.0,-1.0,,,0.6,5,26,1.0,0.0,1005.0,12-13-2023
,downwards,26,36.0,802798010377873,0.0,0.0,,,0.6,5,26,0.0,0.0,2059.0,12-13-2023
,downwards,26,36.0,101238745720565,1.0,-1.0,,,0.6,5,26,1.0,0.0,1230.0,12-13-2023
,downwards,26,36.0,557931606459109,1.0,-1.0,,,0.6,5,26,1.0,0.0,797.0,12-13-2023
,downwards,26,36.0,335703986472391,1.0,-1.0,,,0.6,5,26,1.0,0.0,1732.0,12-13-2023
,downwards,26,36.0,885870735411979,1.0,-1.0,,,0.6,5,26,1.0,0.0,994.0,12-13-2023
,downwards,26,37.0,802798010377873,1.0,-1.0,,,0.6,5,26,1.0,0.0,1889.0,12-13-2023
,downwards,26,37.0,101238745720565,1.0,-1.0,,,0.6,5,26,1.0,0.0,786.0,12-13-2023
,downwards,26,37.0,557931606459109,1.0,-1.0,,,0.6,5,26,1.0,0.0,1759.0,12-13-2023
,downwards,26,37.0,335703986472391,1.0,-1.0,,,0.6,5,26,1.0,0.0,7127.0,12-13-2023
,downwards,26,37.0,885870735411979,1.0,-1.0,,,0.6,5,26,1.0,0.0,891.0,12-13-2023
,downwards,26,38.0,802798010377873,1.0,-1.0,,,0.6,5,26,1.0,0.0,1542.0,12-13-2023
,downwards,26,38.0,101238745720565,1.0,-1.0,,,0.6,5,26,1.0,0.0,1362.0,12-13-2023
,downwards,26,38.0,557931606459109,1.0,-1.0,,,0.6,5,26,1.0,0.0,1109.0,12-13-2023
,downwards,26,38.0,335703986472391,1.0,-1.0,,,0.6,5,26,1.0,0.0,6273.0,12-13-2023
,downwards,26,38.0,885870735411979,1.0,-1.0,,,0.6,5,26,1.0,0.0,842.0,12-13-2023
,downwards,26,39.0,802798010377873,0.0,0.0,,,0.6,5,26,0.0,0.0,1177.0,12-13-2023
,downwards,26,39.0,101238745720565,1.0,1.0,,,0.6,5,26,1.0,0.0,737.0,12-13-2023
,downwards,26,39.0,557931606459109,1.0,1.0,,,0.6,5,26,1.0,0.0,2951.0,12-13-2023
,downwards,26,39.0,335703986472391,0.0,0.0,,,0.6,5,26,0.0,0.0,3734.0,12-13-2023
,downwards,26,39.0,885870735411979,1.0,1.0,,,0.6,5,26,1.0,0.0,921.0,12-13-2023
,downwards,26,40.0,802798010377873,1.0,-1.0,,,0.6,5,26,1.0,0.0,1743.0,12-13-2023
,downwards,26,40.0,101238745720565,0.0,0.0,,,0.6,5,26,0.0,0.0,827.0,12-13-2023
,downwards,26,40.0,557931606459109,1.0,-1.0,,,0.6,5,26,1.0,0.0,1012.0,12-13-2023
,downwards,26,40.0,335703986472391,1.0,-1.0,,,0.6,5,26,1.0,0.0,5251.0,12-13-2023
,downwards,26,40.0,885870735411979,1.0,-1.0,,,0.6,5,26,1.0,0.0,1032.0,12-13-2023
